"Subject" "Trial" "Item" "c_Itm" "Vagueness" "c_Vag" "Selection" "c_Sel" "Instruction" "Order" "Quantity" "RT" "RT_log" "switchResponse"
"1899" "s18" 172 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "LtoR" "Large" 3359 8.11939858961229 "Near"
"1900" "s18" 173 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "RtoL" "Large" 6038 8.70582811026678 "Near"
"1901" "s18" 174 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "RtoL" "Small" 2106 7.65254569269392 "Far"
"1902" "s18" 175 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "LtoR" "Large" 2605 7.86518795418747 "Expected"
"1903" "s18" 176 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "LtoR" "Small" 2140 7.6685611080159 "Expected"
"1904" "s18" 177 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "RtoL" "Large" 1180 7.07326971745971 "Expected"
"1905" "s18" 178 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "RtoL" "Small" 2156 7.67600993202889 "Expected"
"1906" "s18" 179 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Large" 1358 7.21376830811864 "Expected"
"1907" "s18" 180 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "LtoR" "Small" 3302 8.10228362448007 "Far"
"1908" "s18" 181 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "LtoR" "Large" 1216 7.10332206252611 "Expected"
"1909" "s18" 182 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "LtoR" "Large" 2287 7.73499619402278 "Expected"
"1910" "s18" 183 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "RtoL" "Large" 2141 7.66902828858968 "Expected"
"1911" "s18" 184 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "LtoR" "Small" 2354 7.76387128782022 "Near"
"1912" "s18" 185 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Large" 1904 7.55171221535131 "Expected"
"1913" "s18" 186 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "LtoR" "Small" 3655 8.20385137218388 "Near"
"1914" "s18" 187 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "LtoR" "Large" 865 6.76272950693188 "Expected"
"1915" "s18" 188 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "RtoL" "Large" 2656 7.88457651059632 "Expected"
"1916" "s18" 189 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "RtoL" "Small" 3843 8.25400859056484 "Near"
"1917" "s18" 190 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "RtoL" "Large" 1338 7.19893124068817 "Expected"
"1918" "s18" 191 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "RtoL" "Small" 2226 7.70796153183549 "Near"
"1919" "s18" 192 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Small" 2052 7.62657020629066 "Far"
"1920" "s19" 1 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "LtoR" "Large" 1656 7.4121603349452 "Expected"
"1921" "s19" 2 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "LtoR" "Large" 2501 7.82444593087762 "Expected"
"1922" "s19" 3 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "LtoR" "Large" 1874 7.53583046279837 "Expected"
"1923" "s19" 4 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "RtoL" "Large" 3328 8.1101268019411 "Expected"
"1924" "s19" 5 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "RtoL" "Large" 3395 8.1300590399928 "Near"
"1925" "s19" 6 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Small" 1974 7.58781721999343 "Expected"
"1926" "s19" 7 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "RtoL" "Small" 3773 8.23562571996431 "Expected"
"1927" "s19" 8 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Small" 5674 8.6436496153688 "Expected"
"1928" "s19" 9 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 10 dots'" "RtoL" "Small" 6091 8.71456755083648 "Near"
"1929" "s19" 10 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "LtoR" "Large" 3125 8.0471895621705 "Expected"
"1930" "s19" 11 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "LtoR" "Small" 1855 7.52563997504154 "Expected"
"1931" "s19" 12 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "RtoL" "Small" 4105 8.31996102188653 "Expected"
"1932" "s19" 13 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "LtoR" "Small" 2556 7.84619881549743 "Expected"
"1933" "s19" 14 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "LtoR" "Small" 2844 7.95296679092313 "Expected"
"1934" "s19" 15 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "RtoL" "Small" 2233 7.71110125184016 "Expected"
"1935" "s19" 16 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Small" 3186 8.06652149046999 "Expected"
"1936" "s19" 17 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "LtoR" "Small" 1269 7.14598446771439 "Expected"
"1937" "s19" 18 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "RtoL" "Small" 1567 7.35691824235602 "Expected"
"1938" "s19" 19 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "RtoL" "Large" 3440 8.14322675036744 "Near"
"1939" "s19" 20 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 50 dots'" "LtoR" "Large" 2109 7.65396918047877 "Expected"
"1940" "s19" 21 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "RtoL" "Large" 1810 7.50108212425987 "Expected"
"1941" "s19" 22 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Large" 4444 8.39931015075952 "Near"
"1942" "s19" 23 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "LtoR" "Small" 2402 7.78405700263993 "Expected"
"1943" "s19" 24 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "LtoR" "Small" 2026 7.61381868480863 "Expected"
"1944" "s19" 25 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 6 dots'" "RtoL" "Small" 3460 8.14902386805177 "Expected"
"1945" "s19" 26 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "LtoR" "Large" 3886 8.26513562993738 "Near"
"1946" "s19" 27 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "RtoL" "Large" 4254 8.35561499576018 "Expected"
"1947" "s19" 28 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "RtoL" "Small" 2490 7.82003798945875 "Near"
"1948" "s19" 29 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "RtoL" "Small" 1317 7.18311170174328 "Expected"
"1949" "s19" 30 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "RtoL" "Small" 1396 7.24136628332232 "Expected"
"1950" "s19" 31 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "LtoR" "Large" 2821 7.944846711002 "Expected"
"1951" "s19" 32 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 40 dots'" "LtoR" "Large" 1883 7.54062152865715 "Expected"
"1952" "s19" 33 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "RtoL" "Large" 1757 7.4713630881871 "Expected"
"1953" "s19" 34 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "RtoL" "Large" 1145 7.04315991598834 "Expected"
"1954" "s19" 35 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "LtoR" "Small" 2235 7.71199650704767 "Expected"
"1955" "s19" 36 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "LtoR" "Large" 3176 8.06337782236703 "Expected"
"1956" "s19" 37 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "RtoL" "Large" 2517 7.83082299513532 "Expected"
"1957" "s19" 38 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "LtoR" "Small" 2134 7.6657534318617 "Expected"
"1958" "s19" 39 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Large" 4087 8.31556648356428 "Near"
"1959" "s19" 40 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "RtoL" "Large" 2196 7.69439280262942 "Expected"
"1960" "s19" 41 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "RtoL" "Small" 1479 7.2991214627108 "Expected"
"1961" "s19" 42 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "LtoR" "Large" 1123 7.02375895473844 "Expected"
"1962" "s19" 43 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "LtoR" "Small" 2386 7.77737360265786 "Expected"
"1963" "s19" 44 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 50 dots'" "RtoL" "Large" 2430 7.79564653633459 "Expected"
"1964" "s19" 45 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 6 dots'" "LtoR" "Small" 2358 7.76556908109732 "Expected"
"1965" "s19" 46 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "RtoL" "Large" 2710 7.90470391387375 "Near"
"1966" "s19" 47 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Small" 2883 7.9665866976384 "Expected"
"1967" "s19" 48 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "LtoR" "Large" 1598 7.37650812632622 "Expected"
"1968" "s19" 49 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Large" 2576 7.85399308722424 "Near"
"1969" "s19" 50 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "RtoL" "Small" 3235 8.081784206935 "Expected"
"1970" "s19" 51 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Large" 3782 8.2380082492184 "Near"
"1971" "s19" 52 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 40 dots'" "RtoL" "Large" 1925 7.56268124672188 "Expected"
"1972" "s19" 53 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 10 dots'" "LtoR" "Small" 5805 8.66647489413199 "Expected"
"1973" "s19" 54 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "RtoL" "Small" 2165 7.68017564043659 "Expected"
"1974" "s19" 55 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "RtoL" "Large" 1327 7.19067603433221 "Expected"
"1975" "s19" 56 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "LtoR" "Small" 2397 7.78197323443438 "Expected"
"1976" "s19" 57 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "LtoR" "Large" 1688 7.4312996751559 "Near"
"1977" "s19" 58 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "RtoL" "Large" 3641 8.20001364817543 "Expected"
"1978" "s19" 59 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "RtoL" "Small" 3558 8.17695386822578 "Expected"
"1979" "s19" 60 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "LtoR" "Small" 3494 8.158802490694 "Expected"
"1980" "s19" 61 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "LtoR" "Large" 962 6.86901445066571 "Expected"
"1981" "s19" 62 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "LtoR" "Small" 3111 8.04269949689764 "Expected"
"1982" "s19" 63 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "LtoR" "Large" 2175 7.68478394352278 "Expected"
"1983" "s19" 64 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "RtoL" "Small" 4335 8.37447688921464 "Expected"
"1984" "s19" 65 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "LtoR" "Large" 2582 7.85631957140659 "Expected"
"1985" "s19" 66 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "LtoR" "Large" 4346 8.37701116081637 "Expected"
"1986" "s19" 67 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "LtoR" "Small" 2581 7.85593219971861 "Near"
"1987" "s19" 68 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "LtoR" "Small" 2199 7.69575799055476 "Expected"
"1988" "s19" 69 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "LtoR" "Small" 10705 9.27846620102378 "Near"
"1989" "s19" 70 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "LtoR" "Small" 1936 7.56837926783652 "Expected"
"1990" "s19" 71 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "RtoL" "Small" 2815 7.94271754057379 "Expected"
"1991" "s19" 72 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "LtoR" "Large" 1711 7.44483327389219 "Expected"
"1992" "s19" 73 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 6 dots'" "LtoR" "Small" 2277 7.73061406606374 "Expected"
"1993" "s19" 74 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "LtoR" "Small" 5142 8.54519738782584 "Expected"
"1994" "s19" 75 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "LtoR" "Small" 1135 7.0343879299155 "Expected"
"1995" "s19" 76 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 50 dots'" "RtoL" "Large" 1686 7.4301141385618 "Expected"
"1996" "s19" 77 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 10 dots'" "RtoL" "Small" 2520 7.83201418050547 "Expected"
"1997" "s19" 78 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "RtoL" "Small" 1778 7.48324441607385 "Expected"
"1998" "s19" 79 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "RtoL" "Large" 2601 7.86365126544865 "Expected"
"1999" "s19" 80 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 40 dots'" "LtoR" "Large" 2556 7.84619881549743 "Expected"
"2000" "s19" 81 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "RtoL" "Large" 2436 7.79811262882979 "Expected"
"2001" "s19" 82 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "RtoL" "Small" 4227 8.34924780056679 "Expected"
"2002" "s19" 83 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "RtoL" "Small" 3282 8.09620827165004 "Expected"
"2003" "s19" 84 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 40 dots'" "RtoL" "Large" 1167 7.06219163228656 "Expected"
"2004" "s19" 85 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Large" 2095 7.64730883235624 "Near"
"2005" "s19" 86 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "LtoR" "Large" 2709 7.9043348420851 "Expected"
"2006" "s19" 87 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "RtoL" "Small" 5389 8.5921151179335 "Expected"
"2007" "s19" 88 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "RtoL" "Small" 3115 8.04398443122155 "Expected"
"2008" "s19" 89 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "RtoL" "Small" 1485 7.3031700512368 "Expected"
"2009" "s19" 90 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "RtoL" "Large" 3051 8.02322468471667 "Expected"
"2010" "s19" 91 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "LtoR" "Small" 1819 7.50604217851812 "Expected"
"2011" "s19" 92 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "RtoL" "Small" 3928 8.27588566947436 "Expected"
"2012" "s19" 93 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "LtoR" "Small" 1873 7.53529670244409 "Expected"
"2013" "s19" 94 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "LtoR" "Small" 1556 7.34987370473834 "Expected"
"2014" "s19" 95 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "LtoR" "Small" 2550 7.84384863815247 "Expected"
"2015" "s19" 96 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "LtoR" "Small" 2253 7.72001794043224 "Expected"
"2016" "s19" 97 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "LtoR" "Large" 2564 7.84932381804056 "Expected"
"2017" "s19" 98 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "RtoL" "Small" 2285 7.7341213033283 "Expected"
"2018" "s19" 99 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "RtoL" "Large" 2210 7.7007477945118 "Expected"
"2019" "s19" 100 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "RtoL" "Large" 1885 7.54168309988211 "Expected"
"2020" "s19" 101 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "RtoL" "Large" 6073 8.71160799589757 "Expected"
"2021" "s19" 102 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Small" 2615 7.86901937649902 "Expected"
"2022" "s19" 103 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Large" 2455 7.80588204022862 "Expected"
"2023" "s19" 104 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 50 dots'" "LtoR" "Large" 1643 7.40427911803727 "Expected"
"2024" "s19" 105 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 6 dots'" "RtoL" "Small" 820 6.7093043402583 "Expected"
"2025" "s19" 106 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "LtoR" "Large" 2135 7.66622192566273 "Near"
"2026" "s19" 107 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Small" 5339 8.58279364850019 "Near"
"2027" "s19" 108 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "RtoL" "Small" 4401 8.38958706681109 "Near"
"2028" "s19" 109 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "RtoL" "Small" 2180 7.68708015578313 "Expected"
"2029" "s19" 110 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Large" 4145 8.3296580675694 "Expected"
"2030" "s19" 111 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Large" 2180 7.68708015578313 "Expected"
"2031" "s19" 112 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Small" 4163 8.33399124719497 "Near"
"2032" "s19" 113 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 10 dots'" "LtoR" "Small" 4389 8.38685668968823 "Expected"
"2033" "s19" 114 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "LtoR" "Large" 2678 7.89282552625112 "Expected"
"2034" "s19" 115 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "LtoR" "Large" 1956 7.57865685059476 "Expected"
"2035" "s19" 116 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "LtoR" "Large" 1271 7.14755927118945 "Expected"
"2036" "s19" 117 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "RtoL" "Large" 3045 8.021256180144 "Near"
"2037" "s19" 118 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "RtoL" "Large" 2649 7.88193748927207 "Expected"
"2038" "s19" 119 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "RtoL" "Large" 4254 8.35561499576018 "Expected"
"2039" "s19" 120 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "RtoL" "Large" 3370 8.12266802334641 "Expected"
"2040" "s19" 121 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "LtoR" "Large" 3537 8.17103418920548 "Expected"
"2041" "s19" 122 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "RtoL" "Small" 3370 8.12266802334641 "Expected"
"2042" "s19" 123 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "LtoR" "Large" 4246 8.3537326422632 "Expected"
"2043" "s19" 124 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "LtoR" "Small" 2479 7.81561053203519 "Expected"
