"Subject" "Item" "vagueness" "selection" "RT"
"669" 12 1 "vague" "matching" 9388
"670" 12 2 "vague" "comparison" 1589
"671" 12 3 "crisp" "comparison" 1169
"672" 12 4 "crisp" "matching" 1089
"673" 12 1 "crisp" "comparison" 2436
"674" 12 2 "vague" "comparison" 1147
"675" 12 3 "vague" "matching" 1302
"676" 12 4 "vague" "matching" 2784
"677" 12 1 "vague" "comparison" 1093
"678" 12 2 "vague" "comparison" 1683
"679" 12 3 "crisp" "comparison" 2454
"680" 12 4 "vague" "matching" 1700
"681" 12 1 "crisp" "comparison" 2995
"682" 12 2 "crisp" "comparison" 1417
"683" 12 3 "vague" "comparison" 1081
"684" 12 4 "vague" "comparison" 1139
"685" 12 1 "crisp" "matching" 1280
"686" 12 2 "crisp" "comparison" 1114
"687" 12 3 "crisp" "matching" 1392
"688" 12 4 "crisp" "matching" 1776
"689" 12 1 "vague" "matching" 1881
"690" 12 2 "vague" "matching" 3035
"691" 12 3 "crisp" "matching" 1761
"692" 12 4 "vague" "comparison" 1631
"693" 12 1 "vague" "comparison" 849
"694" 12 2 "vague" "matching" 1282
"695" 12 3 "crisp" "comparison" 1022
"696" 12 4 "crisp" "matching" 1333
"697" 12 1 "crisp" "comparison" 1024
"698" 12 2 "vague" "matching" 1051
"699" 12 3 "vague" "comparison" 2318
"700" 12 4 "crisp" "comparison" 2277
"701" 12 1 "crisp" "matching" 1079
"702" 12 2 "crisp" "comparison" 1362
"703" 12 3 "vague" "matching" 882
"704" 12 4 "crisp" "matching" 1605
"705" 12 1 "crisp" "comparison" 925
"706" 12 2 "vague" "matching" 930
"707" 12 3 "crisp" "matching" 1020
"708" 12 4 "crisp" "comparison" 1089
"709" 12 1 "vague" "comparison" 1485
"710" 12 2 "crisp" "comparison" 1202
"711" 12 3 "vague" "matching" 787
"712" 12 4 "vague" "comparison" 920
"713" 12 1 "vague" "matching" 1741
"714" 12 2 "vague" "comparison" 1263
"715" 12 3 "crisp" "matching" 914
"716" 12 4 "crisp" "matching" 1180
"717" 12 1 "vague" "matching" 1960
"718" 12 2 "crisp" "matching" 1154
"719" 12 3 "crisp" "matching" 2035
"720" 12 4 "vague" "matching" 1629
"721" 12 1 "vague" "comparison" 1420
"722" 12 2 "crisp" "matching" 1224
"723" 12 3 "crisp" "matching" 906
"724" 12 4 "vague" "comparison" 2116
"725" 12 1 "crisp" "matching" 905
"726" 12 2 "crisp" "comparison" 836
"727" 12 3 "vague" "matching" 2372
"728" 12 4 "crisp" "matching" 5223
"729" 12 1 "vague" "matching" 5378
"730" 12 2 "vague" "comparison" 895
"731" 12 3 "crisp" "comparison" 2396
"732" 12 4 "vague" "comparison" 1080
"733" 12 1 "vague" "comparison" 1354
"734" 12 2 "vague" "matching" 1789
"735" 12 3 "crisp" "comparison" 1046
"736" 12 4 "vague" "comparison" 2124
"737" 12 1 "vague" "matching" 1667
"738" 12 2 "crisp" "comparison" 1021
"739" 12 3 "vague" "comparison" 1994
"740" 12 4 "crisp" "comparison" 1224
"741" 12 1 "crisp" "matching" 1783
"742" 12 2 "vague" "matching" 1211
"743" 12 3 "vague" "matching" 1358
"744" 12 4 "crisp" "comparison" 1713
"745" 12 1 "crisp" "comparison" 1290
"746" 12 2 "vague" "comparison" 2065
"747" 12 3 "crisp" "comparison" 956
"748" 12 4 "crisp" "matching" 803
"749" 12 1 "crisp" "comparison" 872
"750" 12 2 "crisp" "matching" 4714
"751" 12 3 "vague" "comparison" 1919
"752" 12 4 "vague" "matching" 1477
"753" 12 1 "crisp" "matching" 1847
"754" 12 2 "crisp" "comparison" 1339
"755" 12 3 "vague" "comparison" 2145
"756" 12 4 "crisp" "matching" 1276
"757" 12 1 "crisp" "comparison" 1347
"758" 12 2 "crisp" "matching" 1004
"759" 12 3 "vague" "comparison" 1240
"760" 12 4 "vague" "matching" 906
"761" 12 1 "crisp" "matching" 724
"762" 12 2 "vague" "comparison" 868
"763" 12 3 "crisp" "comparison" 1098
"764" 12 4 "crisp" "comparison" 1801
"765" 12 1 "vague" "comparison" 955
"766" 12 2 "vague" "matching" 2302
"767" 12 3 "vague" "matching" 1917
"768" 12 4 "vague" "matching" 1307
"769" 13 1 "vague" "matching" 747
"770" 13 2 "crisp" "matching" 766
"771" 13 3 "vague" "comparison" 3037
"772" 13 4 "vague" "matching" 711
"773" 13 1 "vague" "comparison" 674
"774" 13 2 "crisp" "comparison" 805
"775" 13 3 "crisp" "matching" 1999
"776" 13 4 "vague" "matching" 787
"777" 13 1 "vague" "matching" 852
"778" 13 2 "vague" "matching" 1134
"779" 13 3 "crisp" "comparison" 1401
"780" 13 4 "crisp" "matching" 1083
"781" 13 1 "crisp" "comparison" 858
"782" 13 2 "crisp" "matching" 1266
"783" 13 3 "vague" "matching" 1381
"784" 13 4 "vague" "comparison" 1150
"785" 13 1 "crisp" "matching" 538
"786" 13 2 "vague" "matching" 766
"787" 13 3 "crisp" "comparison" 841
"788" 13 4 "vague" "comparison" 966
"789" 13 1 "crisp" "comparison" 629
"790" 13 2 "vague" "comparison" 570
"791" 13 3 "vague" "comparison" 914
"792" 13 4 "crisp" "comparison" 744
"793" 13 1 "vague" "matching" 661
"794" 13 2 "vague" "comparison" 581
"795" 13 3 "crisp" "comparison" 548
"796" 13 4 "crisp" "comparison" 651
"797" 13 1 "crisp" "comparison" 562
"798" 13 2 "crisp" "comparison" 633
"799" 13 3 "crisp" "matching" 695
"800" 13 4 "crisp" "matching" 1055
"801" 13 1 "crisp" "matching" 747
"802" 13 2 "crisp" "matching" 526
"803" 13 3 "crisp" "matching" 558
"804" 13 4 "vague" "comparison" 886
"805" 13 1 "crisp" "comparison" 1712
"806" 13 2 "crisp" "matching" 929
"807" 13 3 "vague" "comparison" 669
"808" 13 4 "crisp" "matching" 839
"809" 13 1 "vague" "comparison" 1395
"810" 13 2 "crisp" "comparison" 651
"811" 13 3 "vague" "comparison" 554
"812" 13 4 "crisp" "matching" 894
"813" 13 1 "crisp" "matching" 908
"814" 13 2 "crisp" "comparison" 836
"815" 13 3 "crisp" "comparison" 663
"816" 13 4 "crisp" "comparison" 1292
"817" 13 1 "crisp" "matching" 773
"818" 13 2 "vague" "matching" 1037
"819" 13 3 "vague" "matching" 715
"820" 13 4 "vague" "comparison" 588
"821" 13 1 "vague" "matching" 523
"822" 13 2 "vague" "matching" 599
"823" 13 3 "vague" "matching" 775
"824" 13 4 "crisp" "comparison" 878
"825" 13 1 "vague" "comparison" 1244
"826" 13 2 "vague" "comparison" 848
"827" 13 3 "crisp" "matching" 843
"828" 13 4 "vague" "matching" 899
"829" 13 1 "vague" "comparison" 1141
"830" 13 2 "vague" "comparison" 707
"831" 13 3 "vague" "matching" 721
"832" 13 4 "vague" "matching" 1157
"833" 13 1 "vague" "matching" 2001
"834" 13 2 "crisp" "comparison" 2047
"835" 13 3 "crisp" "comparison" 1068
"836" 13 4 "vague" "matching" 1582
"837" 13 1 "vague" "comparison" 1062
"838" 13 2 "vague" "comparison" 961
"839" 13 3 "vague" "comparison" 2066
"840" 13 4 "crisp" "matching" 757
"841" 13 1 "crisp" "comparison" 1471
"842" 13 2 "crisp" "matching" 829
"843" 13 3 "vague" "comparison" 686
"844" 13 4 "vague" "comparison" 917
"845" 13 1 "vague" "comparison" 1405
"846" 13 2 "crisp" "matching" 892
"847" 13 3 "crisp" "comparison" 714
"848" 13 4 "vague" "matching" 648
"849" 13 1 "crisp" "matching" 693
"850" 13 2 "crisp" "comparison" 641
"851" 13 3 "crisp" "matching" 845
"852" 13 4 "crisp" "comparison" 942
"853" 13 1 "vague" "matching" 1220
"854" 13 2 "vague" "matching" 691
"855" 13 3 "crisp" "matching" 776
"856" 13 4 "crisp" "matching" 1192
"857" 13 1 "vague" "comparison" 1955
"858" 13 2 "crisp" "matching" 725
"859" 13 3 "vague" "matching" 1063
"860" 13 4 "vague" "matching" 906
"861" 13 1 "vague" "matching" 767
"862" 13 2 "vague" "comparison" 3529
"863" 13 3 "vague" "matching" 1912
"864" 13 4 "crisp" "matching" 739
"865" 13 1 "crisp" "comparison" 880
"866" 13 2 "crisp" "comparison" 616
"867" 13 3 "vague" "matching" 1264
"868" 13 4 "crisp" "comparison" 2322
"869" 13 1 "crisp" "comparison" 1032
"870" 13 2 "crisp" "comparison" 553
"871" 13 3 "crisp" "matching" 609
"872" 13 4 "vague" "comparison" 1407
"873" 13 1 "vague" "comparison" 667
"874" 13 2 "vague" "matching" 854
"875" 13 3 "crisp" "comparison" 987
"876" 13 4 "crisp" "comparison" 614
"877" 13 1 "crisp" "comparison" 679
"878" 13 2 "vague" "comparison" 662
"879" 13 3 "vague" "comparison" 713
"880" 13 4 "vague" "comparison" 931
"881" 13 1 "crisp" "matching" 1348
"882" 13 2 "vague" "comparison" 574
"883" 13 3 "crisp" "matching" 1845
"884" 13 4 "crisp" "matching" 785
"885" 13 1 "crisp" "matching" 442
"886" 13 2 "vague" "matching" 898
"887" 13 3 "crisp" "comparison" 914
"888" 13 4 "vague" "matching" 1611
"889" 13 1 "vague" "matching" 1442
"890" 13 2 "vague" "matching" 1169
"891" 13 3 "vague" "matching" 962
"892" 13 4 "crisp" "comparison" 1064
"893" 13 1 "crisp" "matching" 1655
"894" 13 2 "crisp" "matching" 926
"895" 13 3 "vague" "comparison" 628
"896" 13 4 "vague" "comparison" 1258
"897" 13 1 "vague" "comparison" 1078
"898" 13 2 "crisp" "comparison" 1544
"899" 13 3 "vague" "comparison" 1723
"900" 13 4 "crisp" "matching" 698
"901" 13 1 "crisp" "comparison" 564
"902" 13 2 "crisp" "comparison" 628
"903" 13 3 "crisp" "matching" 887
"904" 13 4 "crisp" "matching" 1304
"905" 13 1 "vague" "comparison" 513
"906" 13 2 "vague" "matching" 796
"907" 13 3 "crisp" "comparison" 711
"908" 13 4 "vague" "comparison" 872
"909" 13 1 "crisp" "comparison" 657
"910" 13 2 "vague" "matching" 987
"911" 13 3 "crisp" "comparison" 788
"912" 13 4 "vague" "matching" 920
"913" 13 1 "crisp" "matching" 515
"914" 13 2 "crisp" "matching" 990
"915" 13 3 "vague" "matching" 1136
"916" 13 4 "vague" "comparison" 579
"917" 13 1 "crisp" "matching" 493
"918" 13 2 "crisp" "comparison" 1200
"919" 13 3 "vague" "comparison" 788
"920" 13 4 "vague" "matching" 729
"921" 13 1 "crisp" "comparison" 1137
"922" 13 2 "vague" "comparison" 786
"923" 13 3 "vague" "matching" 961
"924" 13 4 "vague" "comparison" 771
"925" 13 1 "vague" "matching" 971
"926" 13 2 "vague" "comparison" 1541
"927" 13 3 "vague" "comparison" 1986
"928" 13 4 "crisp" "comparison" 636
"929" 13 1 "vague" "comparison" 1086
"930" 13 2 "crisp" "comparison" 618
"931" 13 3 "vague" "matching" 783
"932" 13 4 "crisp" "matching" 2033
"933" 13 1 "crisp" "matching" 1775
"934" 13 2 "crisp" "matching" 614
"935" 13 3 "vague" "matching" 1219
"936" 13 4 "vague" "matching" 595
"937" 13 1 "vague" "matching" 751
"938" 13 2 "vague" "matching" 916
"939" 13 3 "crisp" "comparison" 1477
"940" 13 4 "crisp" "comparison" 1219
"941" 13 1 "vague" "comparison" 1868
"942" 13 2 "crisp" "matching" 548
"943" 13 3 "crisp" "comparison" 804
"944" 13 4 "crisp" "matching" 1661
"945" 13 1 "vague" "matching" 1398
"946" 13 2 "vague" "matching" 1318
"947" 13 3 "crisp" "matching" 1002
"948" 13 4 "crisp" "comparison" 747
"949" 13 1 "vague" "matching" 617
"950" 13 2 "vague" "comparison" 923
"951" 13 3 "vague" "comparison" 1781
"952" 13 4 "vague" "matching" 797
"953" 13 1 "crisp" "comparison" 1774
"954" 13 2 "crisp" "matching" 683
"955" 13 3 "crisp" "matching" 728
"956" 13 4 "crisp" "comparison" 2194
"957" 13 1 "crisp" "matching" 1591
"958" 13 2 "vague" "comparison" 1021
"959" 13 3 "crisp" "matching" 827
"960" 13 4 "vague" "comparison" 939
"961" 14 1 "vague" "comparison" 900
"962" 14 2 "vague" "matching" 1273
"963" 14 3 "crisp" "comparison" 1093
"964" 14 4 "vague" "comparison" 1172
"965" 14 1 "vague" "matching" 1057
"966" 14 2 "crisp" "matching" 1640
"967" 14 3 "vague" "matching" 1259
"968" 14 4 "crisp" "comparison" 1082
"969" 14 1 "crisp" "matching" 963
"970" 14 2 "vague" "comparison" 1217
"971" 14 3 "vague" "comparison" 1116
"972" 14 4 "vague" "comparison" 1777
"973" 14 1 "crisp" "comparison" 591
"974" 14 2 "vague" "matching" 727
"975" 14 3 "crisp" "matching" 1919
"976" 14 4 "vague" "matching" 2888
"977" 14 1 "crisp" "matching" 1071
"978" 14 2 "vague" "matching" 878
"979" 14 3 "crisp" "matching" 2263
"980" 14 4 "crisp" "comparison" 1225
"981" 14 1 "vague" "comparison" 1033
"982" 14 2 "crisp" "comparison" 1177
"983" 14 3 "vague" "matching" 1408
"984" 14 4 "vague" "comparison" 938
"985" 14 1 "vague" "comparison" 833
"986" 14 2 "crisp" "comparison" 989
"987" 14 3 "crisp" "comparison" 1539
"988" 14 4 "crisp" "comparison" 1496
"989" 14 1 "crisp" "matching" 660
"990" 14 2 "vague" "comparison" 797
"991" 14 3 "crisp" "matching" 1341
"992" 14 4 "vague" "comparison" 1331
"993" 14 1 "crisp" "comparison" 1164
"994" 14 2 "vague" "matching" 1933
"995" 14 3 "vague" "comparison" 893
"996" 14 4 "vague" "matching" 960
"997" 14 1 "vague" "matching" 1853
"998" 14 2 "vague" "comparison" 795
"999" 14 3 "vague" "comparison" 974
"1000" 14 4 "crisp" "matching" 1068
"1001" 14 1 "vague" "comparison" 720
"1002" 14 2 "crisp" "comparison" 948
"1003" 14 3 "crisp" "matching" 1224
"1004" 14 4 "crisp" "comparison" 761
"1005" 14 1 "crisp" "comparison" 725
"1006" 14 2 "crisp" "matching" 734
"1007" 14 3 "vague" "matching" 909
"1008" 14 4 "vague" "matching" 747
"1009" 14 1 "vague" "matching" 1295
"1010" 14 2 "vague" "comparison" 584
"1011" 14 3 "vague" "comparison" 562
"1012" 14 4 "crisp" "matching" 1584
"1013" 14 1 "vague" "matching" 902
"1014" 14 2 "crisp" "matching" 732
"1015" 14 3 "vague" "matching" 792
"1016" 14 4 "vague" "matching" 697
"1017" 14 1 "crisp" "comparison" 716
"1018" 14 2 "crisp" "matching" 1607
"1019" 14 3 "crisp" "comparison" 760
"1020" 14 4 "crisp" "matching" 1571
"1021" 14 1 "crisp" "matching" 724
"1022" 14 2 "crisp" "comparison" 1088
"1023" 14 3 "crisp" "comparison" 538
"1024" 14 4 "crisp" "matching" 1906
"1025" 14 1 "vague" "comparison" 616
"1026" 14 2 "vague" "matching" 957
"1027" 14 3 "crisp" "matching" 701
"1028" 14 4 "crisp" "matching" 849
"1029" 14 1 "crisp" "comparison" 543
"1030" 14 2 "crisp" "comparison" 663
"1031" 14 3 "crisp" "matching" 1395
"1032" 14 4 "vague" "comparison" 700
"1033" 14 1 "vague" "comparison" 552
"1034" 14 2 "crisp" "comparison" 556
"1035" 14 3 "vague" "comparison" 605
"1036" 14 4 "vague" "matching" 643
"1037" 14 1 "vague" "comparison" 528
"1038" 14 2 "crisp" "matching" 681
"1039" 14 3 "vague" "comparison" 693
"1040" 14 4 "crisp" "matching" 574
"1041" 14 1 "vague" "matching" 654
"1042" 14 2 "vague" "matching" 601
"1043" 14 3 "crisp" "comparison" 1504
"1044" 14 4 "crisp" "comparison" 454
"1045" 14 1 "vague" "matching" 740
"1046" 14 2 "crisp" "matching" 830
"1047" 14 3 "vague" "matching" 1287
"1048" 14 4 "vague" "matching" 3121
"1049" 14 1 "vague" "matching" 863
"1050" 14 2 "vague" "comparison" 520
"1051" 14 3 "crisp" "comparison" 681
"1052" 14 4 "vague" "matching" 574
"1053" 14 1 "crisp" "matching" 858
"1054" 14 2 "vague" "comparison" 831
"1055" 14 3 "vague" "comparison" 506
"1056" 14 4 "vague" "matching" 923
"1057" 14 1 "crisp" "comparison" 658
"1058" 14 2 "crisp" "matching" 1200
"1059" 14 3 "crisp" "comparison" 717
"1060" 14 4 "crisp" "comparison" 805
"1061" 14 1 "vague" "comparison" 599
"1062" 14 2 "crisp" "comparison" 654
"1063" 14 3 "vague" "matching" 804
"1064" 14 4 "vague" "comparison" 532
"1065" 14 1 "crisp" "matching" 714
"1066" 14 2 "vague" "comparison" 526
"1067" 14 3 "crisp" "matching" 888
"1068" 14 4 "vague" "comparison" 735
"1069" 14 1 "crisp" "matching" 651
"1070" 14 2 "crisp" "matching" 843
"1071" 14 3 "vague" "comparison" 775
"1072" 14 4 "crisp" "matching" 1853
"1073" 14 1 "crisp" "comparison" 512
"1074" 14 2 "vague" "comparison" 532
"1075" 14 3 "crisp" "matching" 1364
"1076" 14 4 "crisp" "comparison" 941
"1077" 14 1 "crisp" "matching" 571
"1078" 14 2 "vague" "matching" 2209
"1079" 14 3 "vague" "matching" 887
"1080" 14 4 "crisp" "comparison" 682
"1081" 14 1 "vague" "matching" 808
"1082" 14 2 "crisp" "comparison" 833
"1083" 14 3 "vague" "matching" 640
"1084" 14 4 "crisp" "matching" 1411
"1085" 14 1 "crisp" "comparison" 645
"1086" 14 2 "vague" "matching" 558
"1087" 14 3 "crisp" "comparison" 497
"1088" 14 4 "vague" "comparison" 1108
"1089" 14 1 "vague" "comparison" 694
"1090" 14 2 "vague" "matching" 663
"1091" 14 3 "vague" "matching" 688
"1092" 14 4 "vague" "comparison" 1037
"1093" 14 1 "crisp" "matching" 735
"1094" 14 2 "vague" "matching" 1092
"1095" 14 3 "crisp" "comparison" 680
"1096" 14 4 "crisp" "matching" 660
"1097" 14 1 "vague" "comparison" 503
"1098" 14 2 "vague" "matching" 611
"1099" 14 3 "vague" "comparison" 589
"1100" 14 4 "vague" "matching" 749
"1101" 14 1 "crisp" "comparison" 1186
"1102" 14 2 "crisp" "matching" 643
"1103" 14 3 "crisp" "matching" 700
"1104" 14 4 "crisp" "comparison" 832
"1105" 14 1 "vague" "matching" 682
"1106" 14 2 "vague" "comparison" 514
"1107" 14 3 "crisp" "comparison" 665
"1108" 14 4 "vague" "comparison" 606
"1109" 14 1 "vague" "matching" 649
"1110" 14 2 "crisp" "matching" 590
"1111" 14 3 "vague" "matching" 1003
"1112" 14 4 "crisp" "matching" 829
"1113" 14 1 "vague" "matching" 774
"1114" 14 2 "vague" "comparison" 481
"1115" 14 3 "crisp" "matching" 1682
"1116" 14 4 "crisp" "matching" 1501
"1117" 14 1 "vague" "comparison" 563
"1118" 14 2 "crisp" "comparison" 1048
"1119" 14 3 "vague" "comparison" 949
"1120" 14 4 "vague" "matching" 644
"1121" 14 1 "crisp" "comparison" 586
"1122" 14 2 "crisp" "comparison" 1036
"1123" 14 3 "vague" "matching" 605
"1124" 14 4 "vague" "comparison" 753
"1125" 14 1 "vague" "matching" 647
"1126" 14 2 "crisp" "matching" 892
"1127" 14 3 "crisp" "comparison" 584
"1128" 14 4 "crisp" "comparison" 520
"1129" 14 1 "vague" "comparison" 709
"1130" 14 2 "crisp" "comparison" 639
"1131" 14 3 "crisp" "matching" 1292
"1132" 14 4 "vague" "matching" 694
"1133" 14 1 "crisp" "matching" 582
"1134" 14 2 "vague" "comparison" 650
"1135" 14 3 "vague" "matching" 631
"1136" 14 4 "vague" "matching" 793
"1137" 14 1 "crisp" "comparison" 554
"1138" 14 2 "vague" "matching" 1262
"1139" 14 3 "crisp" "matching" 811
"1140" 14 4 "crisp" "matching" 758
"1141" 14 1 "crisp" "comparison" 560
"1142" 14 2 "crisp" "matching" 760
"1143" 14 3 "vague" "comparison" 486
"1144" 14 4 "crisp" "comparison" 685
"1145" 14 1 "crisp" "matching" 562
"1146" 14 2 "vague" "comparison" 571
"1147" 14 3 "crisp" "comparison" 570
"1148" 14 4 "crisp" "comparison" 595
"1149" 14 1 "crisp" "matching" 610
"1150" 14 2 "crisp" "comparison" 646
"1151" 14 3 "vague" "comparison" 476
"1152" 14 4 "vague" "comparison" 452
"1153" 15 1 "vague" "comparison" 822
"1154" 15 2 "vague" "comparison" 2039
"1155" 15 3 "vague" "matching" 2121
"1156" 15 4 "crisp" "comparison" 1771
"1157" 15 1 "crisp" "comparison" 2497
"1158" 15 2 "crisp" "matching" 3985
"1159" 15 3 "crisp" "matching" 1653
"1160" 15 4 "crisp" "matching" 1673
"1161" 15 1 "crisp" "matching" 4204
"1162" 15 2 "vague" "matching" 2574
"1163" 15 3 "crisp" "comparison" 4554
"1164" 15 4 "vague" "matching" 2148
"1165" 15 1 "crisp" "comparison" 1972
"1166" 15 2 "vague" "comparison" 2437
"1167" 15 3 "vague" "comparison" 1624
"1168" 15 4 "crisp" "comparison" 1682
"1169" 15 1 "vague" "matching" 2394
"1170" 15 2 "crisp" "comparison" 1230
"1171" 15 3 "vague" "matching" 2180
"1172" 15 4 "vague" "matching" 1161
"1173" 15 1 "vague" "matching" 1200
"1174" 15 2 "vague" "matching" 900
"1175" 15 3 "crisp" "comparison" 1707
"1176" 15 4 "vague" "comparison" 1585
"1177" 15 1 "vague" "matching" 1658
"1178" 15 2 "crisp" "comparison" 905
"1179" 15 3 "vague" "matching" 807
"1180" 15 4 "vague" "comparison" 2679
"1181" 15 1 "crisp" "matching" 2131
"1182" 15 2 "crisp" "comparison" 1963
"1183" 15 3 "crisp" "comparison" 835
"1184" 15 4 "vague" "matching" 802
"1185" 15 1 "crisp" "matching" 1625
"1186" 15 2 "vague" "comparison" 1234
"1187" 15 3 "crisp" "matching" 759
"1188" 15 4 "crisp" "matching" 1504
"1189" 15 1 "vague" "matching" 1631
"1190" 15 2 "vague" "matching" 1404
"1191" 15 3 "crisp" "matching" 790
"1192" 15 4 "crisp" "comparison" 2310
"1193" 15 1 "vague" "comparison" 959
"1194" 15 2 "vague" "comparison" 1347
"1195" 15 3 "vague" "matching" 2408
"1196" 15 4 "vague" "comparison" 1330
"1197" 15 1 "crisp" "comparison" 2345
"1198" 15 2 "crisp" "matching" 1877
"1199" 15 3 "crisp" "matching" 2229
"1200" 15 4 "crisp" "matching" 1113
"1201" 15 1 "crisp" "matching" 841
"1202" 15 2 "vague" "matching" 1270
"1203" 15 3 "crisp" "comparison" 762
"1204" 15 4 "vague" "comparison" 1940
"1205" 15 1 "vague" "comparison" 1615
"1206" 15 2 "crisp" "comparison" 720
"1207" 15 3 "vague" "comparison" 1249
"1208" 15 4 "vague" "matching" 2144
"1209" 15 1 "vague" "comparison" 2272
"1210" 15 2 "crisp" "matching" 921
"1211" 15 3 "vague" "comparison" 816
"1212" 15 4 "crisp" "matching" 3013
"1213" 15 1 "crisp" "comparison" 1397
"1214" 15 2 "crisp" "matching" 3233
"1215" 15 3 "vague" "comparison" 1482
"1216" 15 4 "crisp" "comparison" 2437
"1217" 15 1 "crisp" "matching" 1119
"1218" 15 2 "crisp" "matching" 871
"1219" 15 3 "crisp" "matching" 662
"1220" 15 4 "crisp" "matching" 748
"1221" 15 1 "vague" "matching" 1187
"1222" 15 2 "vague" "comparison" 1083
"1223" 15 3 "crisp" "comparison" 680
"1224" 15 4 "vague" "comparison" 2086
"1225" 15 1 "crisp" "matching" 2259
"1226" 15 2 "vague" "matching" 3255
"1227" 15 3 "crisp" "comparison" 2819
"1228" 15 4 "crisp" "comparison" 4989
"1229" 15 1 "vague" "comparison" 2611
"1230" 15 2 "crisp" "comparison" 2342
"1231" 15 3 "crisp" "matching" 1302
"1232" 15 4 "crisp" "comparison" 1541
"1233" 15 1 "crisp" "comparison" 1562
"1234" 15 2 "crisp" "comparison" 1164
"1235" 15 3 "crisp" "comparison" 1212
"1236" 15 4 "vague" "comparison" 1318
"1237" 15 1 "crisp" "comparison" 1259
"1238" 15 2 "vague" "matching" 1686
"1239" 15 3 "vague" "matching" 1010
"1240" 15 4 "vague" "matching" 1043
"1241" 15 1 "vague" "matching" 1334
"1242" 15 2 "vague" "comparison" 886
"1243" 15 3 "crisp" "comparison" 1606
"1244" 15 4 "vague" "comparison" 3105
"1245" 15 1 "vague" "comparison" 1451
"1246" 15 2 "vague" "comparison" 1243
"1247" 15 3 "vague" "matching" 1455
"1248" 15 4 "vague" "matching" 1367
"1249" 15 1 "crisp" "matching" 1118
"1250" 15 2 "vague" "matching" 1346
"1251" 15 3 "vague" "comparison" 1006
"1252" 15 4 "crisp" "matching" 1676
"1253" 15 1 "vague" "matching" 2114
"1254" 15 2 "crisp" "matching" 3394
"1255" 15 3 "crisp" "matching" 3085
"1256" 15 4 "vague" "comparison" 3549
"1257" 15 1 "vague" "matching" 2756
"1258" 15 2 "crisp" "comparison" 3314
"1259" 15 3 "vague" "comparison" 2861
"1260" 15 4 "crisp" "matching" 989
"1261" 15 1 "crisp" "matching" 1579
"1262" 15 2 "vague" "comparison" 1198
"1263" 15 3 "vague" "comparison" 1027
