"Subject" "Item" "id" "Trial" "Vagueness" "Selection" "Order" "Quantity" "Instruction" "nchar_instr" "RT" "RT_raw" "RT_log" "RTprev_log" "RTprev_raw" "rt_instr" "response_cat"
"140" "s01" "36:45:54" "s01:t140" 140 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 54 dots'" 30 654 654 6.4831073514572 6.33682573114644 565 496 "Expected"
"141" "s01" "06:15:24" "s01:t141" 141 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 24 dots'" 30 673 673 6.51174532964473 6.4831073514572 654 558 "Expected"
"142" "s01" "16:25:34" "s01:t142" 142 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 30 dots'" 45 892 892 6.79346613258001 6.51174532964473 673 529 "Expected"
"143" "s01" "26:35:44" "s01:t143" 143 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 44 dots'" 30 636 636 6.45519856334012 6.79346613258001 892 470 "Expected"
"144" "s01" "36:45:54" "s01:t144" 144 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 50 dots'" 36 559 559 6.3261494731551 6.45519856334012 636 539 "Expected"
"145" "s01" "06:15:24" "s01:t145" 145 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 6 dots'" 29 570 570 6.3456363608286 6.3261494731551 559 491 "Expected"
"146" "s01" "16:25:34" "s01:t146" 146 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 20 dots'" 36 1415 1415 7.25488481007734 6.3456363608286 570 531 "Expected"
"147" "s01" "26:35:44" "s01:t147" 147 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 26 dots'" 30 1715 1715 7.44716835960004 7.25488481007734 1415 436 "Near"
"148" "s01" "36:45:54" "s01:t148" 148 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 50 dots'" 45 710 710 6.56526497003536 7.44716835960004 1715 822 "Expected"
"149" "s01" "06:15:24" "s01:t149" 149 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 689 689 6.53524127101366 6.56526497003536 710 540 "Expected"
"150" "s01" "16:25:34" "s01:t150" 150 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 30 dots'" 36 700 700 6.5510803350434 6.53524127101366 689 503 "Expected"
"151" "s01" "26:35:44" "s01:t151" 151 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 30 dots'" 44 943 943 6.84906628263346 6.5510803350434 700 522 "Expected"
"152" "s01" "36:45:54" "s01:t152" 152 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 36 dots'" 30 702 702 6.55393340402581 6.84906628263346 943 622 "Far"
"153" "s01" "06:15:24" "s01:t153" 153 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 10 dots'" 36 644 644 6.46769872610435 6.55393340402581 702 611 "Expected"
"154" "s01" "16:25:34" "s01:t154" 154 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 30 dots'" 45 661 661 6.49375383985169 6.46769872610435 644 621 "Expected"
"155" "s01" "26:35:44" "s01:t155" 155 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 30 dots'" 40 728 728 6.59030104819669 6.49375383985169 661 565 "Expected"
"156" "s01" "36:45:54" "s01:t156" 156 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 40 dots'" 40 624 624 6.43615036836943 6.59030104819669 728 550 "Expected"
"157" "s01" "06:15:24" "s01:t157" 157 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 10 dots'" 44 695 695 6.54391184556479 6.43615036836943 624 505 "Expected"
"158" "s01" "16:25:34" "s01:t158" 158 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 16 dots'" 30 805 805 6.69084227741856 6.54391184556479 695 662 "Expected"
"159" "s01" "26:35:44" "s01:t159" 159 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 26 dots'" 30 1173 1173 7.06731984865348 6.69084227741856 805 495 "Near"
"160" "s01" "36:45:54" "s01:t160" 160 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 36 dots'" 30 714 714 6.57088296233958 7.06731984865348 1173 387 "Far"
"161" "s01" "06:15:24" "s01:t161" 161 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 24 dots'" 30 1050 1050 6.95654544315157 6.57088296233958 714 584 "Expected"
"162" "s01" "16:25:34" "s01:t162" 162 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 20 dots'" 44 615 615 6.42162226780652 6.95654544315157 1050 597 "Expected"
"163" "s01" "26:35:44" "s01:t163" 163 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 40 dots'" 45 571 571 6.34738920965601 6.42162226780652 615 551 "Far"
"164" "s01" "36:45:54" "s01:t164" 164 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 50 dots'" 41 780 780 6.65929391968364 6.34738920965601 571 502 "Expected"
"165" "s01" "06:15:24" "s01:t165" 165 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 20 dots'" 41 507 507 6.22851100359118 6.65929391968364 780 737 "Expected"
"166" "s01" "16:25:34" "s01:t166" 166 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 30 dots'" 41 686 686 6.53087762772588 6.22851100359118 507 728 "Expected"
"167" "s01" "26:35:44" "s01:t167" 167 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 30 dots'" 36 840 840 6.73340189183736 6.53087762772588 686 757 "Far"
"168" "s01" "36:45:54" "s01:t168" 168 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 54 dots'" 30 706 706 6.55961523749324 6.73340189183736 840 633 "Expected"
"169" "s01" "06:15:24" "s01:t169" 169 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 10 dots'" 40 554 554 6.31716468674728 6.55961523749324 706 600 "Expected"
"170" "s01" "16:25:34" "s01:t170" 170 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 30 dots'" 36 637 637 6.45676965557216 6.31716468674728 554 622 "Expected"
"171" "s01" "26:35:44" "s01:t171" 171 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 40 dots'" 41 647 647 6.4723462945009 6.45676965557216 637 623 "Expected"
"172" "s01" "36:45:54" "s01:t172" 172 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 40 dots'" 36 899 899 6.80128303447162 6.4723462945009 647 762 "Far"
"173" "s01" "06:15:24" "s01:t173" 173 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 10 dots'" 40 806 806 6.69208374250663 6.80128303447162 899 554 "Expected"
"174" "s01" "16:25:34" "s01:t174" 174 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 20 dots'" 44 734 734 6.59850902861452 6.69208374250663 806 680 "Expected"
"175" "s01" "26:35:44" "s01:t175" 175 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 589 589 6.37842618365159 6.59850902861452 734 844 "Expected"
"176" "s01" "36:45:54" "s01:t176" 176 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 50 dots'" 41 1032 1032 6.93925394604151 6.37842618365159 589 808 "Expected"
"177" "s01" "06:15:24" "s01:t177" 177 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 10 dots'" 44 574 574 6.35262939631957 6.93925394604151 1032 778 "Expected"
"178" "s01" "16:25:34" "s01:t178" 178 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 34 dots'" 30 610 610 6.41345895716736 6.35262939631957 574 601 "Expected"
"179" "s01" "26:35:44" "s01:t179" 179 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 30 dots'" 44 670 670 6.50727771238501 6.41345895716736 610 811 "Expected"
"180" "s01" "36:45:54" "s01:t180" 180 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 40 dots'" 36 645 645 6.46925031679577 6.50727771238501 670 628 "Far"
"181" "s01" "06:15:24" "s01:t181" 181 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 20 dots'" 45 601 601 6.39859493453521 6.46925031679577 645 542 "Expected"
"182" "s01" "16:25:34" "s01:t182" 182 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 20 dots'" 40 938 938 6.84374994900622 6.39859493453521 601 651 "Expected"
"183" "s01" "26:35:44" "s01:t183" 183 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 40 dots'" 45 724 724 6.58479139238572 6.84374994900622 938 776 "Expected"
"184" "s01" "36:45:54" "s01:t184" 184 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 40 dots'" 40 493 493 6.20050917404269 6.58479139238572 724 745 "Expected"
"185" "s01" "06:15:24" "s01:t185" 185 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 20 dots'" 36 671 671 6.50876913697168 6.20050917404269 493 739 "Expected"
"186" "s01" "16:25:34" "s01:t186" 186 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 617 617 6.42486902390539 6.50876913697168 671 582 "Expected"
"187" "s01" "26:35:44" "s01:t187" 187 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 44 dots'" 30 579 579 6.361302477573 6.42486902390539 617 626 "Expected"
"188" "s01" "36:45:54" "s01:t188" 188 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 40 dots'" 44 928 928 6.8330317327862 6.361302477573 579 598 "Expected"
"189" "s01" "06:15:24" "s01:t189" 189 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 20 dots'" 36 1261 1261 7.13966033596492 6.8330317327862 928 638 "Expected"
"190" "s01" "16:25:34" "s01:t190" 190 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 20 dots'" 36 1637 1637 7.40062057737113 7.13966033596492 1261 519 "Near"
"191" "s01" "26:35:44" "s01:t191" 191 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 30 dots'" 40 744 744 6.61204103483309 7.40062057737113 1637 616 "Expected"
"192" "s01" "36:45:54" "s01:t192" 192 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 50 dots'" 45 614 614 6.41999492814714 6.61204103483309 744 615 "Expected"
"193" "s10" "06:15:24" "s10:t001" 1 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 10 dots'" 40 2355 2355 7.76429600645052 6.41999492814714 614 2271 "Near"
"194" "s10" "16:25:34" "s10:t002" 2 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 20 dots'" 40 3854 3854 8.25686684897431 7.76429600645052 2355 1277 "Far"
"195" "s10" "26:35:44" "s10:t003" 3 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 40 dots'" 45 2284 2284 7.7336835707759 8.25686684897431 3854 2089 "Expected"
"196" "s10" "36:45:54" "s10:t004" 4 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 50 dots'" 41 2360 2360 7.76641689801966 7.7336835707759 2284 1746 "Near"
"197" "s10" "06:15:24" "s10:t005" 5 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 6 dots'" 29 1471 1471 7.29369772060144 7.76641689801966 2360 1629 "Expected"
"198" "s10" "16:25:34" "s10:t006" 6 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 20 dots'" 44 2366 2366 7.76895604453833 7.29369772060144 1471 1128 "Near"
"199" "s10" "26:35:44" "s10:t007" 7 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 26 dots'" 30 4059 4059 8.3086919168389 7.76895604453833 2366 760 "Expected"
"200" "s10" "36:45:54" "s10:t008" 8 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 50 dots'" 41 4586 4586 8.43076346341785 8.3086919168389 4059 792 "Expected"
"201" "s10" "06:15:24" "s10:t009" 9 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 24 dots'" 30 4847 4847 8.48611523584538 8.43076346341785 4586 748 "Near"
"202" "s10" "16:25:34" "s10:t010" 10 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 16 dots'" 30 3650 3650 8.20248244657654 8.48611523584538 4847 1430 "Expected"
"203" "s10" "26:35:44" "s10:t011" 11 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 30 dots'" 40 3682 3682 8.21121136179302 8.20248244657654 3650 476 "Expected"
"204" "s10" "36:45:54" "s10:t012" 12 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 40 dots'" 44 1848 1848 7.52185925220163 8.21121136179302 3682 2956 "Expected"
"205" "s10" "06:15:24" "s10:t013" 13 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 6 dots'" 29 2163 2163 7.67925142595306 7.52185925220163 1848 1325 "Near"
"206" "s10" "16:25:34" "s10:t014" 14 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 30 dots'" 36 3878 3878 8.2630748358026 7.67925142595306 2163 1276 "Near"
"207" "s10" "26:35:44" "s10:t015" 15 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 40 dots'" 41 3670 3670 8.20794694104862 8.2630748358026 3878 456 "Expected"
"208" "s10" "36:45:54" "s10:t016" 16 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 50 dots'" 36 3106 3106 8.04109100370863 8.20794694104862 3670 145 "Near"
"209" "s10" "06:15:24" "s10:t017" 17 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 10 dots'" 36 6271 6271 8.74369111054302 8.04109100370863 3106 490 "Expected"
"210" "s10" "16:25:34" "s10:t018" 18 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 34 dots'" 30 3479 3479 8.15450017515194 8.74369111054302 6271 265 "Near"
"211" "s10" "26:35:44" "s10:t019" 19 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 30 dots'" 40 1820 1820 7.50659178007084 8.15450017515194 3479 1184 "Expected"
"212" "s10" "36:45:54" "s10:t020" 20 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 50 dots'" 36 3181 3181 8.06495089174914 7.50659178007084 1820 993 "Expected"
"213" "s10" "06:15:24" "s10:t021" 21 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 10 dots'" 44 1760 1760 7.4730690880322 8.06495089174914 3181 1760 "Expected"
"214" "s10" "16:25:34" "s10:t022" 22 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 34 dots'" 30 2183 2183 7.68845535654994 7.4730690880322 1760 1560 "Near"
"215" "s10" "26:35:44" "s10:t023" 23 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 30 dots'" 44 3070 3070 8.02943284058124 7.68845535654994 2183 1303 "Expected"
"216" "s10" "36:45:54" "s10:t024" 24 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 50 dots'" 45 3506 3506 8.16223106548118 8.02943284058124 3070 1862 "Expected"
"217" "s10" "06:15:24" "s10:t025" 25 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 20 dots'" 41 3643 3643 8.20056279700856 8.16223106548118 3506 378 "Expected"
"218" "s10" "16:25:34" "s10:t026" 26 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 30 dots'" 41 3023 3023 8.01400499477946 8.20056279700856 3643 1519 "Expected"
"219" "s10" "26:35:44" "s10:t027" 27 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 40 dots'" 36 2435 2435 7.79770203551669 8.01400499477946 3023 1424 "Far"
"220" "s10" "36:45:54" "s10:t028" 28 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 40 dots'" 40 1603 1603 7.37963215260955 7.79770203551669 2435 1091 "Expected"
"221" "s10" "06:15:24" "s10:t029" 29 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 10 dots'" 44 2000 2000 7.60090245954208 7.37963215260955 1603 1960 "Expected"
"222" "s10" "16:25:34" "s10:t030" 30 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 30 dots'" 36 1823 1823 7.50823877467866 7.60090245954208 2000 1502 "Near"
"223" "s10" "26:35:44" "s10:t031" 31 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 30 dots'" 36 3592 3592 8.18646442942209 7.50823877467866 1823 717 "Expected"
"224" "s10" "36:45:54" "s10:t032" 32 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 54 dots'" 30 3156 3156 8.05706068196577 8.18646442942209 3592 1342 "Far"
"225" "s10" "06:15:24" "s10:t033" 33 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 10 dots'" 40 1713 1713 7.44600149832412 8.05706068196577 3156 865 "Expected"
"226" "s10" "16:25:34" "s10:t034" 34 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 2544 2544 7.84149292446001 7.44600149832412 1713 1379 "Expected"
"227" "s10" "26:35:44" "s10:t035" 35 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 2616 2616 7.86940171257709 7.84149292446001 2544 1603 "Expected"
"228" "s10" "36:45:54" "s10:t036" 36 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 40 dots'" 44 1176 1176 7.06987412845857 7.86940171257709 2616 1106 "Expected"
"229" "s10" "06:15:24" "s10:t037" 37 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 20 dots'" 41 1487 1487 7.30451594646016 7.06987412845857 1176 1013 "Expected"
"230" "s10" "16:25:34" "s10:t038" 38 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 20 dots'" 44 2356 2356 7.76472054477148 7.30451594646016 1487 1233 "Expected"
"231" "s10" "26:35:44" "s10:t039" 39 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 44 dots'" 30 3908 3908 8.27078101316267 7.76472054477148 2356 1365 "Expected"
"232" "s10" "36:45:54" "s10:t040" 40 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 40 dots'" 36 1514 1514 7.32251043399739 8.27078101316267 3908 1366 "Near"
"233" "s10" "06:15:24" "s10:t041" 41 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 24 dots'" 30 1950 1950 7.57558465155779 7.32251043399739 1514 988 "Near"
"234" "s10" "16:25:34" "s10:t042" 42 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 20 dots'" 36 2197 2197 7.69484807238461 7.57558465155779 1950 944 "Expected"
"235" "s10" "26:35:44" "s10:t043" 43 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 44 dots'" 30 2745 2745 7.91753635394363 7.69484807238461 2197 724 "Near"
"236" "s10" "36:45:54" "s10:t044" 44 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 40 dots'" 36 2145 2145 7.67089483136212 7.91753635394363 2745 1182 "Expected"
"237" "s10" "06:15:24" "s10:t045" 45 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 20 dots'" 45 1791 1791 7.49052940206071 7.67089483136212 2145 331 "Expected"
"238" "s10" "16:25:34" "s10:t046" 46 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 20 dots'" 40 1422 1422 7.25981961036319 7.49052940206071 1791 1486 "Expected"
"239" "s10" "26:35:44" "s10:t047" 47 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 40 dots'" 45 2573 2573 7.85282781228174 7.25981961036319 1422 1652 "Expected"
"240" "s10" "36:45:54" "s10:t048" 48 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 36 dots'" 30 2844 2844 7.95296679092313 7.85282781228174 2573 1183 "Expected"
"241" "s10" "06:15:24" "s10:t049" 49 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 20 dots'" 36 2014 2014 7.60787807327851 7.95296679092313 2844 1020 "Near"
"242" "s10" "16:25:34" "s10:t050" 50 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 16 dots'" 30 3552 3552 8.17526610411206 7.60787807327851 2014 990 "Expected"
"243" "s10" "26:35:44" "s10:t051" 51 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 40 dots'" 36 3150 3150 8.05515773181968 8.17526610411206 3552 1286 "Far"
"244" "s10" "36:45:54" "s10:t052" 52 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 36 dots'" 30 2822 2822 7.94520113241276 8.05515773181968 3150 988 "Expected"
"245" "s10" "06:15:24" "s10:t053" 53 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 20 dots'" 45 1185 1185 7.07749805356923 7.94520113241276 2822 1263 "Expected"
"246" "s10" "16:25:34" "s10:t054" 54 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 30 dots'" 45 2448 2448 7.80302664363222 7.07749805356923 1185 4095 "Expected"
"247" "s10" "26:35:44" "s10:t055" 55 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 26 dots'" 30 3239 3239 8.08301991917133 7.80302664363222 2448 1271 "Expected"
"248" "s10" "36:45:54" "s10:t056" 56 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 54 dots'" 30 3508 3508 8.16280135349207 8.08301991917133 3239 1041 "Expected"
"249" "s10" "06:15:24" "s10:t057" 57 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 9582 9582 9.16764161744307 8.16280135349207 3508 796 "Expected"
"250" "s10" "16:25:34" "s10:t058" 58 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 20 dots'" 36 3647 3647 8.20166019080868 9.16764161744307 9582 1529 "Expected"
"251" "s10" "26:35:44" "s10:t059" 59 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 30 dots'" 36 3192 3192 8.0684029585697 8.20166019080868 3647 3546 "Expected"
"252" "s10" "36:45:54" "s10:t060" 60 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 50 dots'" 45 2735 2735 7.91388671485608 8.0684029585697 3192 1188 "Expected"
"253" "s10" "06:15:24" "s10:t061" 61 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 20 dots'" 36 2093 2093 7.646353722446 7.91388671485608 2735 1029 "Near"
"254" "s10" "16:25:34" "s10:t062" 62 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 30 dots'" 45 3347 3347 8.11581970121133 7.646353722446 2093 1490 "Expected"
